2019-01-12 11:51:46,b'@TaranaBurke I want to speak to you about MST (military sexual trauma). I am a survivor and know of others who even\xe2\x80\xa6 https://t.co/fZI7N3GahP'
2019-01-12 11:51:37,b'RT @pinthecreep: Thank you. #Metoo movemnet proved this. Stronger support from women for each other has indeen broken the age old notion of\xe2\x80\xa6'
2019-01-12 11:51:10,"b'RT @CHSommers: Journalist Tour\xc3\xa9 , who has been active deploring the \xe2\x80\x9cpatriarchy\xe2\x80\x9d and calling out #MeToo predators, now Accused Of Workplace\xe2\x80\xa6'"
2019-01-12 11:50:51,b'RT @QueenMab87: We\xe2\x80\x99re not using #MeToo and harassment as a political tool against bernie. The culture of misogyny and harassment in his cam\xe2\x80\xa6'
2019-01-12 11:50:11,"b""So many shady celebs... I'm waiting for Woody Allen to be mentioned in this #metoo movement as he bloody married hi\xe2\x80\xa6 https://t.co/TkQhsCqBZr"""
2019-01-12 11:50:10,b'RT @annemariayritys: Why can\xc2\xb4t you see the light at the end of the tunnel?\nhttps://t.co/WGNG3SpNgL\n#feminism #metoo https://t.co/4OIxDhm8xy'
2019-01-12 11:49:51,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 11:49:45,"b""@LeaskyHT @StirUni @MeCCSA2019 There's some stuff about Dem/Rep divide in #metoo backlash https://t.co/PMPksJsW2C n\xe2\x80\xa6 https://t.co/ZBSDB2wuRE"""
2019-01-12 11:49:39,b'Most gyanchod director of all-time Rajkumar Hirani accused by his junior for #metoo https://t.co/BgkHFLFQD2'
2019-01-12 11:49:02,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 11:48:52,b'Madhukishwar kept ridiculing #MeToo was politically motivated. Most women said she is crazy and venomous. Now she u\xe2\x80\xa6 https://t.co/MJYh20dy7Z'
2019-01-12 11:47:51,"b'@Nadie_lo_dijo @voxdotcom Dear Mr Nadie: you have a new account, 77 followers, and a lot of twits about Dylan\xc2\xb4s chi\xe2\x80\xa6 https://t.co/zjN5ja8mba'"
2019-01-12 11:47:17,b'RT @annemariayritys: Why can\xc2\xb4t you see the light at the end of the tunnel?\nhttps://t.co/WGNG3SpNgL\n#feminism #metoo https://t.co/4OIxDhm8xy'
2019-01-12 11:47:02,"b""@Rhon4Lov I guess all of those white Men who\xe2\x80\x99s actions spurred #metoo didn't get that memo. It's NOT just Black Men."""
2019-01-12 11:46:58,b'And so will he. The days of silence are over. 2019 is #ProVoice \n.\n#voicesinaction #equalrights #metoo\xe2\x80\xa6 https://t.co/qIqat3ewtB'
2019-01-12 11:46:22,"b""RT @LadyCatHT: Why the surprise over Glasgow's pickup artist? This misogynistic bull has been around for years. Meanwhile, tech show that f\xe2\x80\xa6"""
2019-01-12 11:46:18,"b'RT @lisagillis_: RT @MaryLSchmidt\xc2\xa0""Teach children good touch/bad touch!"" https://t.co/RGqp1LTxj3 #IARTG #eNovAaW #RRBC #kidlit #ASMSG #pict\xe2\x80\xa6'"
2019-01-12 11:45:43,"b'RT @tariqnasheed: So how long do you all keep pretending that this #meToo movement is NOT racial?\n\nR. Kelly may be under fire, but Chris Br\xe2\x80\xa6'"
2019-01-12 11:45:18,"b""As a feminine guy I still don't feel I'd be believed if I spoke about two girls who tried to sexually assault me es\xe2\x80\xa6 https://t.co/U1vM68SLOc"""
2019-01-12 11:45:07,"b""RT @Quillette: New from @CathyYoung63: J.D. Salinger's posthumous #MeToo-ing by Joyce Maynard. https://t.co/V0PmuSTIOW"""
2019-01-12 11:44:39,b'RT @DrGPradhan: INPUT\n\n#MeToo Movement is over. It was PINDI game.  Now a new movement will come soon\n\nThe new Movement will be directed to\xe2\x80\xa6'
2019-01-12 11:44:31,"b'RT @lisagillis_: RT @MaryLSchmidt\xc2\xa0""Teach children good touch/bad touch!"" https://t.co/RGqp1LTxj3 #IARTG #eNovAaW #RRBC #kidlit #ASMSG #pict\xe2\x80\xa6'"
2019-01-12 11:44:25,"b""RT @prakathi_ram: Who is diana edulji ? MADARCHOD \xf0\x9f\x98\xa0 he's really a cancer for Indian cricket \n\nHardhik is not accused for #METOO !\nDid anyon\xe2\x80\xa6"""
2019-01-12 11:44:03,"b'RT @zeinatoricazad: No matter how much you all whine and complain about feminists needing to chill out etc, it\xe2\x80\x99s not going to happen.\n\nWome\xe2\x80\xa6'"
2019-01-12 11:43:56,b'RT @Chinmayi: This was for a school art project a girl did. #MeToo in all languages because it is a Universal issue; She drew my eyes alone\xe2\x80\xa6'
2019-01-12 11:43:49,"b'RT @LiamMcEwan: @sundancefest It\xe2\x80\x99s a shame you are screening this MJ \xe2\x80\x9cdocumentary\xe2\x80\x9d. There has been a full investigation, he was proven inno\xe2\x80\xa6'"
2019-01-12 11:43:04,b'RT @CHSommers: Making Room for Second Chances in the #MeToo Era https://t.co/JGcSz38XF4'
2019-01-12 11:42:52,"b'RT @LiamMcEwan: @sundancefest It\xe2\x80\x99s a shame you are screening this MJ \xe2\x80\x9cdocumentary\xe2\x80\x9d. There has been a full investigation, he was proven inno\xe2\x80\xa6'"
2019-01-12 11:42:44,b'RT @MarkJChristoph: #WhiteHouseSitcoms hey @AOC - one in three woman coming from Central America to our country are sexually assaulted - so\xe2\x80\xa6'
2019-01-12 11:42:39,b'@DerrenLitten \xf0\x9f\x98\x81 I like to be stern. #metoo'
2019-01-12 11:42:30,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 11:42:26,"b'RT @MissSnoBunnie: Rep. David Byrd, R-Waynesboro, has been assigned by newly-elected House Speaker Glen Casada, R-Franklin, to lead the edu\xe2\x80\xa6'"
2019-01-12 11:42:14,b'\xe2\x80\x98Breaking the Silence\xe2\x80\x99 gives voice to untold #MeToo stories https://t.co/kuIUfD7XZh'
2019-01-12 11:41:43,b'RT @MattRooneyNJ: This story gets more disturbing with each new hearing. Someone (maybe everyone?) is lying. @GovMurphy and his inner circl\xe2\x80\xa6'
2019-01-12 11:41:26,"b'RT @CardsAgstHrsmt: I saw a man complain on Facebook that women have \xe2\x80\x9cweaponized #metoo\xe2\x80\x9d. Dude, wait until you hear what men have done to s\xe2\x80\xa6'"
2019-01-12 11:41:18,b'RT @MarkMichaeldom: #metoo #MeTooMovement #socialism #psychology #sociology hows can society tracks social change n trends n effects of for\xe2\x80\xa6'
2019-01-12 11:41:01,"b'No matter how much you all whine and complain about feminists needing to chill out etc, it\xe2\x80\x99s not going to happen.\xe2\x80\xa6 https://t.co/GfF2Imb04e'"
2019-01-12 11:40:13,"b""RT @globelamp: if you are gonna be petty and gate keep the #metoo movement maybe you shouldn't be wasted on drugs and alcohol when you bloc\xe2\x80\xa6"""
2019-01-12 11:40:04,"b""if you are gonna be petty and gate keep the #metoo movement maybe you shouldn't be wasted on drugs and alcohol when\xe2\x80\xa6 https://t.co/AA6SMlq0sC"""
2019-01-12 11:39:49,b'RT @GenderTrainings: .@eshachaudhuri &amp; @londheyp in @GroupMIndia\xe2\x80\x99s #Gurgaon office engaging with their employees on everyday sexist issues\xe2\x80\xa6'
2019-01-12 11:39:43,"b""Who is diana edulji ? MADARCHOD \xf0\x9f\x98\xa0 he's really a cancer for Indian cricket \n\nHardhik is not accused for #METOO !\nDid\xe2\x80\xa6 https://t.co/JBTetOND68"""
2019-01-12 11:39:41,"b'RT @CHSommers: Journalist Tour\xc3\xa9 , who has been active deploring the \xe2\x80\x9cpatriarchy\xe2\x80\x9d and calling out #MeToo predators, now Accused Of Workplace\xe2\x80\xa6'"
2019-01-12 11:39:35,"b'""She told Der Spiegel she was now coming forward after seeing sex abuse victims tell their stories as part of the\xe2\x80\xa6 https://t.co/nVuRl88wJx'"
2019-01-12 11:39:16,b'Learn more about contemporary forced labor &amp; human trafficking by watching ILO\xc2\xb4s video on YouTube:\xe2\x80\xa6 https://t.co/bBX3dnRDG6'
2019-01-12 11:38:58,b'@GlamourMagUK I NEED YOUR KNICKERS!! Newcastle Uni (It Happens Here) are running a campaign about #thisisnotconsent\xe2\x80\xa6 https://t.co/PmlndFI0P8'
2019-01-12 11:38:50,b'#Metoo is the Destruction of Due Process in this country. You treat it like a joke till it happens to you. We need to Fight Back.'
2019-01-12 11:38:01,b'RT @Chinmayi: This was for a school art project a girl did. #MeToo in all languages because it is a Universal issue; She drew my eyes alone\xe2\x80\xa6'
2019-01-12 11:37:45,"b'RT @tariqnasheed: So how long do you all keep pretending that this #meToo movement is NOT racial?\n\nR. Kelly may be under fire, but Chris Br\xe2\x80\xa6'"
2019-01-12 11:37:16,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 11:37:12,b'#WadeRobson @iankatz1000 @Channel4News @sundancefest in the era of #metoo proven Liars seeking money with false all\xe2\x80\xa6 https://t.co/lgqQ20eEmF'
2019-01-12 11:37:10,b'Why can\xc2\xb4t you see the light at the end of the tunnel?\nhttps://t.co/WGNG3SpNgL\n#feminism #metoo https://t.co/4OIxDhm8xy'
